ID,Name,Sex,Age,Height,Weight,Team,NOC,Games,Year,Season,City,Sport,Event,Medal
6621,Kevin Ashley Bacon,M,32,167,66,Australia,AUS,1964 Summer,1964,Summer,Tokyo,Equestrianism,"Equestrianism Mixed Jumping, Individual",NA
6621,Kevin Ashley Bacon,M,32,167,66,Australia,AUS,1964 Summer,1964,Summer,Tokyo,Equestrianism,"Equestrianism Mixed Jumping, Team",NA
6621,Kevin Ashley Bacon,M,36,167,66,Australia,AUS,1968 Summer,1968,Summer,Mexico City,Equestrianism,"Equestrianism Mixed Jumping, Individual",NA
6621,Kevin Ashley Bacon,M,36,167,66,Australia,AUS,1968 Summer,1968,Summer,Mexico City,Equestrianism,"Equestrianism Mixed Jumping, Team",NA
6621,Kevin Ashley Bacon,M,44,167,66,Australia,AUS,1976 Summer,1976,Summer,Montreal,Equestrianism,"Equestrianism Mixed Jumping, Individual",NA
6621,Kevin Ashley Bacon,M,44,167,66,Australia,AUS,1976 Summer,1976,Summer,Montreal,Equestrianism,"Equestrianism Mixed Jumping, Team",NA
6660,Joel Baden,M,20,190,70,Australia,AUS,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's High Jump,NA
6742,"Ronald ""Ron"" Baensch",M,21,177,58,Australia,AUS,1960 Summer,1960,Summer,Roma,Cycling,Cycling Men's Sprint,NA
6776,Nathan Baggaley,M,24,193,90,Australia,AUS,2000 Summer,2000,Summer,Sydney,Canoeing,"Canoeing Men's Kayak Singles, 500 metres",NA
6776,Nathan Baggaley,M,28,193,90,Australia,AUS,2004 Summer,2004,Summer,Athina,Canoeing,"Canoeing Men's Kayak Singles, 500 metres",Silver
6776,Nathan Baggaley,M,28,193,90,Australia,AUS,2004 Summer,2004,Summer,Athina,Canoeing,"Canoeing Men's Kayak Singles, 1,000 metres",NA
6776,Nathan Baggaley,M,28,193,90,Australia,AUS,2004 Summer,2004,Summer,Athina,Canoeing,"Canoeing Men's Kayak Doubles, 500 metres",Silver
6802,John R. Baguley,M,20,188,77,Australia,AUS,1960 Summer,1960,Summer,Roma,Athletics,Athletics Men's Long Jump,NA
6802,John R. Baguley,M,20,188,77,Australia,AUS,1960 Summer,1960,Summer,Roma,Athletics,Athletics Men's Triple Jump,NA
6877,Andrew James Baildon,M,17,186,78,Australia,AUS,1988 Summer,1988,Summer,Seoul,Swimming,Swimming Men's 50 metres Freestyle,NA
6877,Andrew James Baildon,M,17,186,78,Australia,AUS,1988 Summer,1988,Summer,Seoul,Swimming,Swimming Men's 100 metres Freestyle,NA
6877,Andrew James Baildon,M,17,186,78,Australia,AUS,1988 Summer,1988,Summer,Seoul,Swimming,Swimming Men's 4 x 100 metres Medley Relay,NA
6877,Andrew James Baildon,M,20,186,78,Australia,AUS,1992 Summer,1992,Summer,Barcelona,Swimming,Swimming Men's 100 metres Freestyle,NA
6877,Andrew James Baildon,M,20,186,78,Australia,AUS,1992 Summer,1992,Summer,Barcelona,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,NA
6877,Andrew James Baildon,M,20,186,78,Australia,AUS,1992 Summer,1992,Summer,Barcelona,Swimming,Swimming Men's 100 metres Butterfly,NA
6898,"James John ""Jim"" Bailey",M,27,178,69,Australia,AUS,1956 Summer,1956,Summer,Melbourne,Athletics,Athletics Men's 800 metres,NA
6910,Tanya Bailey,F,27,165,66,Australia,AUS,2008 Summer,2008,Summer,Beijing,Cycling,Cycling Women's BMX,NA
6913,Ryan Bailie,M,26,177,61,Australia,AUS,2016 Summer,2016,Summer,Rio de Janeiro,Triathlon,Triathlon Men's Olympic Distance,NA
6924,"William John ""Will"" Baillieu",M,21,195,91,Australia,AUS,1972 Summer,1972,Summer,Munich,Rowing,Rowing Men's Coxed Fours,NA
6934,Angie Lee Bainbridge,F,18,181,67,Australia,AUS,2008 Summer,2008,Summer,Beijing,Swimming,Swimming Women's 4 x 200 metres Freestyle Relay,Gold
6934,Angie Lee Bainbridge,F,22,181,67,Australia,AUS,2012 Summer,2012,Summer,London,Swimming,Swimming Women's 4 x 200 metres Freestyle Relay,Silver
6943,"Donald George ""Don"" Baird",M,25,176,69,Australia,AUS,1976 Summer,1976,Summer,Montreal,Athletics,Athletics Men's Pole Vault,NA
6945,"Malcolm David ""Mal"" Baird",M,24,185,74,Australia,AUS,1972 Summer,1972,Summer,Munich,Athletics,Athletics Men's 110 metres Hurdles,NA
6946,Robert Alexander Baird,M,21,184,78,Australia,AUS,1964 Summer,1964,Summer,Tokyo,Cycling,"Cycling Men's Team Pursuit, 4,000 metres",NA
6949,Cameron David Bairstow,M,25,206,118,Australia,AUS,2016 Summer,2016,Summer,Rio de Janeiro,Basketball,Basketball Men's Basketball,NA
6960,Cristian Bajan,M,32,181,80,Australia,AUS,2000 Summer,2000,Summer,Sydney,Handball,Handball Men's Handball,NA
7010,Bevyn H. Baker,M,23,175,70,Australia,AUS,1960 Summer,1960,Summer,Roma,Athletics,Athletics Men's Long Jump,NA
7016,Georgia Baker,F,21,179,66,Australia,AUS,2016 Summer,2016,Summer,Rio de Janeiro,Cycling,Cycling Women's Team Pursuit,NA
7036,Simon Francis Baker,M,26,186,70,Australia,AUS,1984 Summer,1984,Summer,Los Angeles,Athletics,Athletics Men's 20 kilometres Walk,NA
7036,Simon Francis Baker,M,30,186,70,Australia,AUS,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Men's 20 kilometres Walk,NA
7036,Simon Francis Baker,M,30,186,70,Australia,AUS,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Men's 50 kilometres Walk,NA
7036,Simon Francis Baker,M,34,186,70,Australia,AUS,1992 Summer,1992,Summer,Barcelona,Athletics,Athletics Men's 50 kilometres Walk,NA
7036,Simon Francis Baker,M,38,186,70,Australia,AUS,1996 Summer,1996,Summer,Atlanta,Athletics,Athletics Men's 50 kilometres Walk,NA
7039,Vanessa Anne Baker,F,22,172,62,Australia,AUS,1996 Summer,1996,Summer,Atlanta,Diving,Diving Women's Platform,NA
7111,Carmel Bakurski,F,27,159,54,Australia,AUS,2004 Summer,2004,Summer,Athina,Hockey,Hockey Women's Hockey,NA
7237,Natalie Bale,F,22,188,74,Australia,AUS,2008 Summer,2008,Summer,Beijing,Rowing,Rowing Women's Coxed Eights,NA
7250,Grant Robert Balfour,M,22,191,83,Australia,AUS,2000 Summer,2000,Summer,Sydney,Baseball,Baseball Men's Baseball,NA
7284,Robert Ball,M,35,190,112,Australia,AUS,2000 Summer,2000,Summer,Sydney,Judo,Judo Men's Heavyweight,NA
7310,Robert John Ballard,M,23,187,77,Australia,AUS,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Men's 4 x 400 metres Relay,NA
7346,Darren Balmforth,M,27,178,70,Australia,AUS,2000 Summer,2000,Summer,Sydney,Rowing,Rowing Men's Lightweight Coxless Fours,Silver
7353,"Vesmonis ""Ves"" Balodis",M,23,163,48,Australia,AUS,1956 Summer,1956,Summer,Melbourne,Athletics,Athletics Men's Discus Throw,NA
7364,"Suzanne Elspeth ""Suzy"" Balogh",F,31,166,85,Australia,AUS,2004 Summer,2004,Summer,Athina,Shooting,Shooting Women's Trap,Gold
7364,"Suzanne Elspeth ""Suzy"" Balogh",F,31,166,85,Australia,AUS,2004 Summer,2004,Summer,Athina,Shooting,Shooting Women's Double Trap,NA
7364,"Suzanne Elspeth ""Suzy"" Balogh",F,39,166,85,Australia,AUS,2012 Summer,2012,Summer,London,Shooting,Shooting Women's Trap,NA
7432,David Phillip Bamford,M,24,172,75,Australia-1,AUS,2000 Summer,2000,Summer,Sydney,Badminton,Badminton Mixed Doubles,NA
7432,David Phillip Bamford,M,24,172,75,Australia,AUS,2000 Summer,2000,Summer,Sydney,Badminton,Badminton Men's Doubles,NA
7433,Emily Bamford,F,21,169,64,Australia,AUS,2014 Winter,2014,Winter,Sochi,Alpine Skiing,Alpine Skiing Women's Giant Slalom,NA
7433,Emily Bamford,F,21,169,64,Australia,AUS,2014 Winter,2014,Winter,Sochi,Alpine Skiing,Alpine Skiing Women's Slalom,NA
7546,Graeme Lachlan Banks,M,19,175,75,Australia,AUS,1988 Summer,1988,Summer,Seoul,Diving,Diving Men's Springboard,NA
7546,Graeme Lachlan Banks,M,19,175,75,Australia,AUS,1988 Summer,1988,Summer,Seoul,Diving,Diving Men's Platform,NA
7548,"Suzanne Jane ""Sue"" Banks (Muehlberg-)",F,24,167,69,Australia,AUS,1996 Summer,1996,Summer,Atlanta,Shooting,"Shooting Women's Air Rifle, 10 metres",NA
7563,Jarrod Bannister,M,23,190,100,Australia,AUS,2008 Summer,2008,Summer,Beijing,Athletics,Athletics Men's Javelin Throw,NA
7563,Jarrod Bannister,M,27,190,100,Australia,AUS,2012 Summer,2012,Summer,London,Athletics,Athletics Men's Javelin Throw,NA
7585,Sarah Banting,F,22,165,60,Australia,AUS,2016 Summer,2016,Summer,Rio de Janeiro,Rowing,Rowing Women's Coxed Eights,NA
7741,"Anthony Kenneth ""Tony"" Barber",M,24,166,68,Australia,AUS,1964 Summer,1964,Summer,Tokyo,Boxing,Boxing Men's Light-Middleweight,NA
7797,Adam Barclay,M,24,179,98,Australia,AUS,1994 Winter,1994,Winter,Lillehammer,Bobsleigh,Bobsleigh Men's Four,NA
7797,Adam Barclay,M,28,179,98,Australia,AUS,1998 Winter,1998,Winter,Nagano,Bobsleigh,Bobsleigh Men's Two,NA
7797,Adam Barclay,M,28,179,98,Australia,AUS,1998 Winter,1998,Winter,Nagano,Bobsleigh,Bobsleigh Men's Four,NA
7799,Kate Barclay,F,23,166,67,Australia,AUS,2004 Summer,2004,Summer,Athina,Canoeing,"Canoeing Women's Kayak Fours, 500 metres",NA
7893,Natasha Jane Barker,F,29,153,58,Australia,AUS,2000 Summer,2000,Summer,Sydney,Weightlifting,Weightlifting Women's Lightweight,NA
7922,David Barlow,M,24,205,97,Australia,AUS,2008 Summer,2008,Summer,Beijing,Basketball,Basketball Men's Basketball,NA
7922,David Barlow,M,28,205,97,Australia,AUS,2012 Summer,2012,Summer,London,Basketball,Basketball Men's Basketball,NA
7937,Elisa Barnard,F,19,171,57,Australia,AUS,2012 Summer,2012,Summer,London,Archery,Archery Women's Individual,NA
7951,David Paul Barnes,M,18,185,82,Australia,AUS,2004 Summer,2004,Summer,Athina,Archery,Archery Men's Individual,NA
7951,David Paul Barnes,M,18,185,82,Australia,AUS,2004 Summer,2004,Summer,Athina,Archery,Archery Men's Team,NA
7959,Jo-Anne Barnes,F,13,161,54,Australia,AUS,1968 Summer,1968,Summer,Mexico City,Swimming,Swimming Women's 100 metres Breaststroke,NA
7959,Jo-Anne Barnes,F,13,161,54,Australia,AUS,1968 Summer,1968,Summer,Mexico City,Swimming,Swimming Women's 200 metres Breaststroke,NA
7966,"Nicol ""Nicky"" Barnes",M,23,177,72,Australia,AUS,1964 Summer,1964,Summer,Tokyo,Water Polo,Water Polo Men's Water Polo,NA
7966,"Nicol ""Nicky"" Barnes",M,30,177,72,Australia,AUS,1972 Summer,1972,Summer,Munich,Water Polo,Water Polo Men's Water Polo,NA
7982,Madeleine Eve Barnett (Bollinger-),F,29,160,57,Australia,AUS,1976 Summer,1976,Summer,Montreal,Diving,Diving Women's Springboard,NA
7982,Madeleine Eve Barnett (Bollinger-),F,29,160,57,Australia,AUS,1976 Summer,1976,Summer,Montreal,Diving,Diving Women's Platform,NA
7988,Steven John Barnett,M,25,174,75,Australia,AUS,2004 Summer,2004,Summer,Athina,Diving,Diving Men's Springboard,NA
7988,Steven John Barnett,M,25,174,75,Australia,AUS,2004 Summer,2004,Summer,Athina,Diving,Diving Men's Synchronized Springboard,Bronze
7990,"Anthony ""Tony"" Barnett",M,23,198,86,Australia,AUS,1976 Summer,1976,Summer,Montreal,Basketball,Basketball Men's Basketball,NA
7993,Tamsin Barnett-Hinchley,F,20,193,75,Australia,AUS,2000 Summer,2000,Summer,Sydney,Volleyball,Volleyball Women's Volleyball,NA
7993,Tamsin Barnett-Hinchley,F,28,193,75,Australia,AUS,2008 Summer,2008,Summer,Beijing,Beach Volleyball,Beach Volleyball Women's Beach Volleyball,NA
7993,Tamsin Barnett-Hinchley,F,32,193,75,Australia-2,AUS,2012 Summer,2012,Summer,London,Beach Volleyball,Beach Volleyball Women's Beach Volleyball,NA
8051,Bronte Amelia Arnold Barratt,F,19,171,59,Australia,AUS,2008 Summer,2008,Summer,Beijing,Swimming,Swimming Women's 200 metres Freestyle,NA
8051,Bronte Amelia Arnold Barratt,F,19,171,59,Australia,AUS,2008 Summer,2008,Summer,Beijing,Swimming,Swimming Women's 400 metres Freestyle,NA
8051,Bronte Amelia Arnold Barratt,F,19,171,59,Australia,AUS,2008 Summer,2008,Summer,Beijing,Swimming,Swimming Women's 4 x 200 metres Freestyle Relay,Gold
8051,Bronte Amelia Arnold Barratt,F,23,171,59,Australia,AUS,2012 Summer,2012,Summer,London,Swimming,Swimming Women's 200 metres Freestyle,Bronze
8051,Bronte Amelia Arnold Barratt,F,23,171,59,Australia,AUS,2012 Summer,2012,Summer,London,Swimming,Swimming Women's 400 metres Freestyle,NA
8051,Bronte Amelia Arnold Barratt,F,23,171,59,Australia,AUS,2012 Summer,2012,Summer,London,Swimming,Swimming Women's 4 x 200 metres Freestyle Relay,Silver
8051,Bronte Amelia Arnold Barratt,F,27,171,59,Australia,AUS,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Women's 200 metres Freestyle,NA
8051,Bronte Amelia Arnold Barratt,F,27,171,59,Australia,AUS,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Women's 4 x 200 metres Freestyle Relay,Silver
8096,Gerard Barrett,M,23,174,66,Australia,AUS,1980 Summer,1980,Summer,Moskva,Athletics,Athletics Men's Marathon,NA
8116,Robert Gordon Barrie,M,20,181,73,Australia,AUS,1972 Summer,1972,Summer,Munich,Modern Pentathlon,Modern Pentathlon Men's Individual,NA
8116,Robert Gordon Barrie,M,28,181,73,Australia,AUS,1980 Summer,1980,Summer,Moskva,Modern Pentathlon,Modern Pentathlon Men's Individual,NA
8194,Raymond Barry,M,22,160,57,Australia,AUS,1972 Summer,1972,Summer,Munich,Wrestling,"Wrestling Men's Bantamweight, Freestyle",NA
8230,Caroline Bartasek,F,25,175,67,Australia,AUS,2004 Summer,2004,Summer,Athina,Taekwondo,Taekwondo Women's Welterweight,NA
8314,Frank Bartolillo,M,22,165,67,Australia,AUS,2004 Summer,2004,Summer,Athina,Fencing,"Fencing Men's Foil, Individual",NA
8326,Clive Barton,M,28,189,85,Australia,AUS,2000 Summer,2000,Summer,Sydney,Shooting,Shooting Men's Skeet,NA
8326,Clive Barton,M,40,189,85,Australia,AUS,2012 Summer,2012,Summer,London,Shooting,Shooting Men's Skeet,NA
8329,George Raymond Barton,M,26,181,80,Australia,AUS,2004 Summer,2004,Summer,Athina,Shooting,Shooting Men's Skeet,NA
8329,George Raymond Barton,M,30,181,80,Australia,AUS,2008 Summer,2008,Summer,Beijing,Shooting,Shooting Men's Skeet,NA
8354,John Lavers Bartram,M,23,173,68,Australia,AUS,1948 Summer,1948,Summer,London,Athletics,Athletics Men's 100 metres,NA
8354,John Lavers Bartram,M,23,173,68,Australia,AUS,1948 Summer,1948,Summer,London,Athletics,Athletics Men's 400 metres,NA
8354,John Lavers Bartram,M,23,173,68,Australia,AUS,1948 Summer,1948,Summer,London,Athletics,Athletics Men's 4 x 100 metres Relay,NA
8450,Adam Edward Basil,M,29,176,76,Australia,AUS,2004 Summer,2004,Summer,Athina,Athletics,Athletics Men's 4 x 100 metres Relay,NA
8482,Russell Basser,M,24,194,97,Australia,AUS,1984 Summer,1984,Summer,Los Angeles,Water Polo,Water Polo Men's Water Polo,NA
8535,Colin Batch,M,26,185,74,Australia,AUS,1984 Summer,1984,Summer,Los Angeles,Hockey,Hockey Men's Hockey,NA
8535,Colin Batch,M,30,185,74,Australia,AUS,1988 Summer,1988,Summer,Seoul,Hockey,Hockey Men's Hockey,NA
8555,"Katherine Linsey ""Kate"" Bates",F,22,176,69,Australia,AUS,2004 Summer,2004,Summer,Athina,Cycling,"Cycling Women's Individual Pursuit, 3,000 metres",NA
8555,"Katherine Linsey ""Kate"" Bates",F,22,176,69,Australia,AUS,2004 Summer,2004,Summer,Athina,Cycling,Cycling Women's Points Race,NA
8555,"Katherine Linsey ""Kate"" Bates",F,26,176,69,Australia,AUS,2008 Summer,2008,Summer,Beijing,Cycling,"Cycling Women's Road Race, Individual",NA
8555,"Katherine Linsey ""Kate"" Bates",F,26,176,69,Australia,AUS,2008 Summer,2008,Summer,Beijing,Cycling,Cycling Women's Points Race,NA
8590,Suzy Batkovic (-Brown),F,23,195,89,Australia,AUS,2004 Summer,2004,Summer,Athina,Basketball,Basketball Women's Basketball,Silver
8590,Suzy Batkovic (-Brown),F,27,195,89,Australia,AUS,2008 Summer,2008,Summer,Beijing,Basketball,Basketball Women's Basketball,Silver
8590,Suzy Batkovic (-Brown),F,31,195,89,Australia,AUS,2012 Summer,2012,Summer,London,Basketball,Basketball Women's Basketball,Bronze
8595,Daniel Batman,M,19,171,71,Australia,AUS,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's 400 metres,NA
8625,Malcolm William Batten,M,24,185,85,Australia,AUS,1988 Summer,1988,Summer,Seoul,Rowing,Rowing Men's Coxless Pairs,NA
8629,"James Stewart ""Jim"" Battersby",M,25,195,90,Australia,AUS,1984 Summer,1984,Summer,Los Angeles,Rowing,Rowing Men's Coxed Eights,Bronze
8630,Kerry Battersby (-Agg),F,15,163,52,Australia,AUS,1984 Summer,1984,Summer,Los Angeles,Gymnastics,Gymnastics Women's Individual All-Around,NA
8630,Kerry Battersby (-Agg),F,15,163,52,Australia,AUS,1984 Summer,1984,Summer,Los Angeles,Gymnastics,Gymnastics Women's Floor Exercise,NA
8630,Kerry Battersby (-Agg),F,15,163,52,Australia,AUS,1984 Summer,1984,Summer,Los Angeles,Gymnastics,Gymnastics Women's Horse Vault,NA
8630,Kerry Battersby (-Agg),F,15,163,52,Australia,AUS,1984 Summer,1984,Summer,Los Angeles,Gymnastics,Gymnastics Women's Uneven Bars,NA
8630,Kerry Battersby (-Agg),F,15,163,52,Australia,AUS,1984 Summer,1984,Summer,Los Angeles,Gymnastics,Gymnastics Women's Balance Beam,NA
8735,Crosbie Baulch,M,21,190,87,Australia,AUS,1980 Summer,1980,Summer,Moskva,Canoeing,"Canoeing Men's Kayak Fours, 1,000 metres",NA
8782,"Suzanne Carol ""Susie"" Baumer (-Ford)",F,18,168,60,Australia,AUS,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Women's 400 metres Freestyle,NA
8782,"Suzanne Carol ""Susie"" Baumer (-Ford)",F,18,168,60,Australia,AUS,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Women's 800 metres Freestyle,NA
8782,"Suzanne Carol ""Susie"" Baumer (-Ford)",F,22,168,60,Australia,AUS,1988 Summer,1988,Summer,Seoul,Swimming,Swimming Women's 100 metres Freestyle,NA
8782,"Suzanne Carol ""Susie"" Baumer (-Ford)",F,22,168,60,Australia,AUS,1988 Summer,1988,Summer,Seoul,Swimming,Swimming Women's 200 metres Freestyle,NA
8853,Louise Bawden,F,19,183,72,Australia,AUS,2000 Summer,2000,Summer,Sydney,Volleyball,Volleyball Women's Volleyball,NA
8853,Louise Bawden,F,30,183,72,Australia-1,AUS,2012 Summer,2012,Summer,London,Beach Volleyball,Beach Volleyball Women's Beach Volleyball,NA
8853,Louise Bawden,F,34,183,72,Australia-1,AUS,2016 Summer,2016,Summer,Rio de Janeiro,Beach Volleyball,Beach Volleyball Women's Beach Volleyball,NA
8864,"Kathleen ""Kate"" Baxter",F,29,169,57,Australia,AUS,1960 Summer,1960,Summer,Roma,Fencing,"Fencing Women's Foil, Individual",NA
8908,Donald William Bayley,M,28,167,74,Australia,AUS,1960 Summer,1960,Summer,Roma,Weightlifting,Weightlifting Men's Middleweight,NA
8910,Ryan Neville Bayley,M,22,182,90,Australia,AUS,2004 Summer,2004,Summer,Athina,Cycling,Cycling Men's Sprint,Gold
8910,Ryan Neville Bayley,M,22,182,90,Australia,AUS,2004 Summer,2004,Summer,Athina,Cycling,Cycling Men's Keirin,Gold
8910,Ryan Neville Bayley,M,22,182,90,Australia,AUS,2004 Summer,2004,Summer,Athina,Cycling,Cycling Men's Team Sprint,NA
8910,Ryan Neville Bayley,M,26,182,90,Australia,AUS,2008 Summer,2008,Summer,Beijing,Cycling,Cycling Men's Sprint,NA
8910,Ryan Neville Bayley,M,26,182,90,Australia,AUS,2008 Summer,2008,Summer,Beijing,Cycling,Cycling Men's Keirin,NA
8910,Ryan Neville Bayley,M,26,182,90,Australia,AUS,2008 Summer,2008,Summer,Beijing,Cycling,Cycling Men's Team Sprint,NA
8911,Anna Ellen Baylis (-Scheiderbauer),F,23,173,56,Australia,AUS,2000 Summer,2000,Summer,Sydney,Cycling,"Cycling Women's Mountainbike, Cross-Country",NA
8914,Kerry Bayliss (-Lindsay),F,18,157,41,Australia,AUS,1980 Summer,1980,Summer,Moskva,Gymnastics,Gymnastics Women's Individual All-Around,NA
8914,Kerry Bayliss (-Lindsay),F,18,157,41,Australia,AUS,1980 Summer,1980,Summer,Moskva,Gymnastics,Gymnastics Women's Floor Exercise,NA
8914,Kerry Bayliss (-Lindsay),F,18,157,41,Australia,AUS,1980 Summer,1980,Summer,Moskva,Gymnastics,Gymnastics Women's Horse Vault,NA
8914,Kerry Bayliss (-Lindsay),F,18,157,41,Australia,AUS,1980 Summer,1980,Summer,Moskva,Gymnastics,Gymnastics Women's Uneven Bars,NA
8914,Kerry Bayliss (-Lindsay),F,18,157,41,Australia,AUS,1980 Summer,1980,Summer,Moskva,Gymnastics,Gymnastics Women's Balance Beam,NA
8923,Aron John Baynes,M,25,208,115,Australia,AUS,2012 Summer,2012,Summer,London,Basketball,Basketball Men's Basketball,NA
8923,Aron John Baynes,M,29,208,115,Australia,AUS,2016 Summer,2016,Summer,Rio de Janeiro,Basketball,Basketball Men's Basketball,NA
9013,Gemma Beadsworth,F,21,180,78,Australia,AUS,2008 Summer,2008,Summer,Beijing,Water Polo,Water Polo Women's Water Polo,Bronze
9013,Gemma Beadsworth,F,25,180,78,Australia,AUS,2012 Summer,2012,Summer,London,Water Polo,Water Polo Women's Water Polo,Bronze
9013,Gemma Beadsworth,F,29,180,78,Australia,AUS,2016 Summer,2016,Summer,Rio de Janeiro,Water Polo,Water Polo Women's Water Polo,NA
9014,Jamie Beadsworth,M,23,193,110,Australia,AUS,2008 Summer,2008,Summer,Beijing,Water Polo,Water Polo Men's Water Polo,NA
9014,Jamie Beadsworth,M,27,193,110,Australia,AUS,2012 Summer,2012,Summer,London,Water Polo,Water Polo Men's Water Polo,NA
9015,"Daniel ""Dan"" Beahan",M,24,188,93,Australia,AUS,2008 Summer,2008,Summer,Beijing,Boxing,Boxing Men's Super-Heavyweight,NA
9018,Daniel Beale,M,23,184,74,Australia,AUS,2016 Summer,2016,Summer,Rio de Janeiro,Hockey,Hockey Men's Hockey,NA
9032,"Aaron J. ""AJ"" Bear",M,25,170,82,Australia,AUS,2002 Winter,2002,Winter,Salt Lake City,Alpine Skiing,Alpine Skiing Men's Downhill,NA
9032,"Aaron J. ""AJ"" Bear",M,25,170,82,Australia,AUS,2002 Winter,2002,Winter,Salt Lake City,Alpine Skiing,Alpine Skiing Men's Super G,NA
9032,"Aaron J. ""AJ"" Bear",M,25,170,82,Australia,AUS,2002 Winter,2002,Winter,Salt Lake City,Alpine Skiing,Alpine Skiing Men's Combined,NA
9032,"Aaron J. ""AJ"" Bear",M,29,170,82,Australia,AUS,2006 Winter,2006,Winter,Torino,Alpine Skiing,Alpine Skiing Men's Super G,NA
9037,David Beard,M,26,196,95,Australia,AUS,2000 Summer,2000,Summer,Sydney,Volleyball,Volleyball Men's Volleyball,NA
9037,David Beard,M,30,196,95,Australia,AUS,2004 Summer,2004,Summer,Athina,Volleyball,Volleyball Men's Volleyball,NA
